"TOA5","GREON 03","CR1000","64170","CR1000.Std.27","CPU:GREON3_2015-04-28.CR1","9050","WQData"
"TIMESTAMP","RECORD","YSI_Temp_C","YSI_Cond_uScm","YSI_SpCond_uScm","YSI_Sal_PSU","YSI_ODO_Sat","YSI_ODO_mgL","YSI_Turb_FNU","YSI_TSS_mgL","YSI_Chl_RFU","YSI_Chl_ugL","YSI_BGAPC_RFU","YSI_BGAPC_ugL","YSI_fDOM_RFU","YSI_fDOM_QSU","YSI_Batt_V","YSI_CablePwr_V","YSI_WiperPos_V","SUNA_Nitrate_uM","SUNA_Nitrate_mgL","SUNA_LightAve","SUNA_DarkAve"
"TS","RN","","","","","","","","","","","","","","","","","","","","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2017-10-10 07:42:50",7244,15.35,327.96,402.05,0.19,82.49,8.26,9.85,0,1.99,7.98,0.59,0.61,40.55,120.64,0,11.87,1.2,72.2,1.01,9128,589
"2017-10-10 08:42:50",7245,15.34,327.82,402.03,0.19,82.21,8.23,9.82,0,2.03,8.15,0.69,0.71,40.63,120.88,0,12.33,1.2,71.9,1.01,9120,593
"2017-10-10 09:42:50",7246,15.38,328.29,402.15,0.19,82.26,8.23,10.2,0,1.84,7.41,0.68,0.7,40.76,121.26,0,12.94,1.2,72.7,1.02,9112,598
"2017-10-10 10:42:50",7247,15.35,327.03,400.94,0.19,82.08,8.21,9.14,0,1.96,7.88,0.63,0.65,40.69,121.07,0,12.98,1.2,72,1.01,9215,609
"2017-10-10 11:42:50",7248,15.43,326.8,399.92,0.19,82.72,8.26,8.69,0,1.9,7.61,0.61,0.63,40.83,121.48,0,12.82,1.2,72,1.01,9232,622
"2017-10-10 12:42:50",7249,15.54,326.86,398.97,0.19,83.53,8.32,9.74,0,1.99,7.99,0.63,0.65,40.91,121.71,0,12.79,1.2,72.4,1.01,9188,627
"2017-10-10 13:42:50",7250,15.62,327.1,398.48,0.19,84.82,8.43,8.97,0,2.06,8.27,0.7,0.72,40.96,121.88,0,12.46,1.2,72.2,1.01,9210,629
"2017-10-10 14:42:50",7251,15.65,326.72,397.79,0.19,85.72,8.52,9.11,0,2.19,8.8,0.65,0.67,41.13,122.39,0,12.3,1.2,73.2,1.03,9165,624
"2017-10-10 15:42:50",7252,15.59,324.64,395.73,0.19,86.55,8.61,9.08,0,2.18,8.76,0.66,0.68,41.16,122.47,0,12.26,1.2,72.6,1.02,9140,620
"2017-10-10 16:42:50",7253,15.51,323.25,394.83,0.19,86.5,8.62,9.36,0,2.14,8.57,0.67,0.69,41.39,123.16,0,12.21,1.2,73.3,1.03,9063,614
"2017-10-10 17:42:50",7254,15.39,322.07,394.48,0.19,86.15,8.61,9.52,0,2.56,10.29,0.68,0.7,41.5,123.48,0,12.17,1.2,74,1.04,8980,608
"2017-10-10 18:42:50",7255,15.27,319.89,392.9,0.19,85.97,8.62,9.07,0,2.27,9.1,0.7,0.72,41.73,124.18,0,12.13,1.2,73.3,1.03,8936,602
"2017-10-10 19:42:50",7256,15.21,318.99,392.36,0.19,85.67,8.6,9.2,0,2.43,9.73,0.8,0.83,41.86,124.56,0,12.12,1.2,73.4,1.03,8935,600
"2017-10-10 20:42:50",7257,15.13,317.6,391.41,0.19,85.36,8.59,9.6,0,2.15,8.62,0.75,0.78,42.05,125.13,0,12.12,1.2,74.2,1.04,8871,597
"2017-10-10 21:42:50",7258,15.07,316.9,391.04,0.19,84.75,8.53,9.48,0,2.12,8.53,0.71,0.73,42.11,125.32,0,11.99,1.2,73.9,1.04,8804,595
"2017-10-10 22:42:50",7259,15.04,315.74,389.96,0.19,84.06,8.47,9.79,0,2.48,9.95,0.73,0.75,42.19,125.55,0,11.94,1.2,74.3,1.04,8784,595
"2017-10-10 23:42:50",7260,15.03,315.97,390.31,0.19,83.33,8.4,9.98,0,2.2,8.84,0.67,0.69,42.33,125.99,0,11.9,1.2,74.8,1.05,8758,593
"2017-10-11 00:42:50",7261,15.01,314.39,388.49,0.19,82.67,8.34,9.89,0,2.05,8.24,0.76,0.78,42.43,126.26,0,11.87,1.2,74.5,1.04,8723,593
"2017-10-11 01:42:50",7262,14.88,313.73,388.94,0.19,81.9,8.28,9.7,0,2.22,8.9,0.77,0.79,42.75,127.25,0,11.85,1.2,75.3,1.06,8700,592
"2017-10-11 02:42:50",7263,14.85,312.54,387.7,0.19,81.28,8.23,9.58,0,2.11,8.46,0.77,0.79,42.75,127.25,0,11.81,1.2,75.3,1.05,8689,594
"2017-10-11 03:42:50",7264,14.82,311.8,387.09,0.19,81.05,8.21,10.55,0,2.08,8.33,0.77,0.79,42.86,127.58,0,11.79,1.2,75.9,1.06,8669,593
"2017-10-11 04:42:50",7265,14.76,311.52,387.26,0.19,80.78,8.19,10.15,0,2.06,8.27,0.71,0.73,43.07,128.21,0,11.76,1.2,75.8,1.06,8650,595
"2017-10-11 05:42:50",7266,14.72,310.91,386.88,0.19,80.58,8.18,9.96,0,1.99,7.98,0.77,0.79,43.29,128.87,0,11.73,1.2,76.3,1.07,8617,595
"2017-10-11 06:42:50",7267,14.67,310.08,386.29,0.19,80.19,8.14,9.72,0,2.15,8.62,0.81,0.83,43.29,128.85,0,11.71,1.2,75.8,1.06,8578,596
"2017-10-11 07:42:50",7268,14.69,310.64,386.85,0.19,80.08,8.13,9.8,0,2.04,8.18,0.79,0.81,43.45,129.33,0,11.68,1.2,76,1.06,8612,596
"2017-10-11 08:42:50",7269,14.63,309.64,386.08,0.19,79.51,8.08,10.05,0,2.2,8.84,0.75,0.77,43.49,129.46,0,11.67,1.2,75.7,1.06,8586,596
"2017-10-11 09:42:50",7270,14.67,311.29,387.82,0.19,79.82,8.11,9.81,0,1.99,7.98,0.84,0.86,43.62,129.85,0,11.72,1.2,76.5,1.07,8567,598
"2017-10-11 10:42:50",7271,14.64,309.16,385.41,0.19,79.08,8.03,10.19,0,1.96,7.86,0.72,0.74,43.56,129.66,0,11.76,1.2,76.2,1.07,8556,602
"2017-10-11 11:42:50",7272,14.71,309.27,384.89,0.19,79.29,8.04,9.32,0,1.94,7.8,0.72,0.74,43.47,129.38,0,11.99,1.2,76.8,1.08,8614,606
"2017-10-11 12:42:50",7273,14.82,310.02,384.86,0.19,79.89,8.08,9.43,0,2.21,8.85,0.75,0.77,43.56,129.66,0,12.03,1.2,76.7,1.07,8583,614
"2017-10-11 13:42:50",7274,14.88,310.67,385.15,0.19,80.59,8.14,9.64,0,1.96,7.89,0.79,0.81,43.65,129.94,0,11.98,1.2,77.6,1.09,8576,621
"2017-10-11 14:42:50",7275,14.87,309.27,383.43,0.18,80.9,8.17,9.61,0,2.09,8.4,1.05,1.07,43.8,130.39,0,11.93,1.2,77.4,1.08,8595,622
"2017-10-11 15:42:50",7276,14.91,309.32,383.2,0.18,81.46,8.22,8.94,0,2.03,8.13,0.79,0.81,43.93,130.77,0,11.87,1.2,77.7,1.09,8536,625
"2017-10-11 16:42:50",7277,14.93,309.54,383.23,0.18,81.57,8.23,9.5,0,2.15,8.62,0.74,0.76,44.01,131.03,0,11.94,1.2,77.9,1.09,8526,626
"2017-10-11 17:42:50",7278,14.94,309.7,383.32,0.18,81.83,8.25,8.84,0,2.28,9.15,0.81,0.83,44.21,131.61,0,11.81,1.2,79.3,1.11,8535,629
"2017-10-11 18:42:50",7279,14.92,309.09,382.79,0.18,82.01,8.27,9.2,0,2.12,8.52,0.84,0.86,44.36,132.06,0,11.73,1.2,80.1,1.12,8465,626
"2017-10-11 19:42:50",7280,14.88,308.48,382.39,0.18,82.12,8.29,9.41,0,2.16,8.68,0.79,0.81,44.46,132.37,0,11.66,1.2,80.2,1.12,8414,622
"2017-10-11 20:42:50",7281,14.85,308.27,382.4,0.18,81.63,8.25,9.42,0,2.08,8.36,0.79,0.81,44.66,132.97,0,11.62,1.2,81.3,1.14,8382,621
"2017-10-11 21:42:50",7282,14.83,307.07,381.05,0.18,80.93,8.18,8.92,0,2.19,8.81,0.81,0.83,44.66,132.97,0,11.59,1.2,81.1,1.14,8309,620
"2017-10-11 22:42:50",7283,14.79,307.32,381.73,0.18,80.45,8.14,9.37,0,2.01,8.08,0.77,0.79,44.91,133.71,0,11.55,1.2,82,1.15,8326,620
"2017-10-11 23:42:50",7284,14.79,306.46,380.73,0.18,79.98,8.09,9.41,0,2.26,9.08,0.81,0.83,44.95,133.85,0,11.51,1.2,82.2,1.15,8289,620
"2017-10-12 00:42:50",7285,14.76,305.87,380.19,0.18,79.59,8.06,8.95,0,2.04,8.18,0.76,0.78,45,133.97,0,11.48,1.2,82.9,1.16,8272,619
"2017-10-12 01:42:50",7286,14.73,306,380.66,0.18,79.34,8.04,8.88,0,2.12,8.51,0.77,0.79,45.25,134.73,0,11.44,1.2,84.2,1.18,8195,621
"2017-10-12 02:42:50",7287,14.68,304.74,379.59,0.18,78.87,8,9.25,0,2,8.02,0.8,0.82,45.27,134.81,0,11.4,1.2,84.3,1.18,8190,620
"2017-10-12 03:42:50",7288,14.65,304.65,379.76,0.18,78.88,8.01,9.25,0,2.17,8.7,0.78,0.8,45.51,135.52,0,11.36,1.2,85.9,1.2,8147,619
"2017-10-12 04:42:50",7289,14.6,303.61,378.9,0.18,78.62,7.99,9.77,0,2.03,8.14,0.79,0.81,45.69,136.05,0,11.31,1.2,86.5,1.21,8117,617
"2017-10-12 05:42:50",7290,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2017-10-12 06:42:50",7291,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2017-10-12 07:42:50",7292,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2017-10-12 08:42:50",7293,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2017-10-12 09:42:50",7294,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2017-10-12 10:42:50",7295,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2017-10-12 11:42:50",7296,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2017-10-12 12:42:50",7297,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2017-10-12 13:42:50",7298,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2017-10-12 14:42:50",7299,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2017-10-12 15:42:50",7300,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2017-10-12 16:42:50",7301,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2017-10-12 17:42:50",7302,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2017-10-12 18:42:50",7303,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2017-10-12 19:42:50",7304,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2017-10-12 20:42:50",7305,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2017-10-12 21:43:00",7306,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2017-10-12 22:43:00",7307,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2017-10-12 23:43:00",7308,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2017-10-13 00:43:00",7309,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2017-10-13 01:43:00",7310,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2017-10-13 02:43:00",7311,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2017-10-13 03:43:00",7312,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2017-10-13 04:43:00",7313,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2017-10-13 05:43:00",7314,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2017-10-13 06:43:00",7315,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2017-10-13 07:43:00",7316,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2017-10-13 09:11:50",7317,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2017-10-13 09:43:00",7318,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2017-10-13 10:43:00",7319,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2017-10-13 11:43:00",7320,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2017-10-13 12:43:00",7321,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2017-10-13 13:43:00",7322,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2017-10-13 14:43:00",7323,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2017-10-13 15:43:00",7324,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2017-10-15 12:11:20",7325,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2017-10-15 13:11:20",7326,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2017-10-15 14:11:20",7327,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2017-10-15 15:11:20",7328,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2017-10-15 16:11:20",7329,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2017-10-15 17:11:20",7330,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2017-10-15 18:11:20",7331,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2017-10-15 19:11:20",7332,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2017-10-15 20:11:20",7333,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2017-10-15 21:11:20",7334,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2017-10-15 22:11:20",7335,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2017-10-15 23:11:20",7336,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2017-10-16 00:11:20",7337,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2017-10-16 01:11:20",7338,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2017-10-16 02:11:20",7339,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2017-10-16 03:11:20",7340,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2017-10-16 04:11:20",7341,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2017-10-16 08:48:00",7342,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2017-10-16 09:47:10",7343,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2017-10-16 11:47:10",7344,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2017-10-16 13:47:10",7345,13.03,288.41,373.88,0.18,76.14,8,8.63,0,1.74,6.97,0.5,0.52,51.13,152.37,0,12.21,1.2,122,1.71,7628,641
"2017-10-16 15:47:10",7346,13.57,289.25,369.99,0.18,83.98,8.71,7.8,0,1.67,6.72,0.44,0.46,51.2,152.59,0,12.24,1.2,126,1.77,7722,665
"2017-10-16 17:47:10",7347,13.68,291.21,371.57,0.18,85.58,8.85,7.48,0,1.82,7.3,0.45,0.47,51.31,152.92,0,11.9,1.2,128,1.79,7678,663
"2017-10-16 19:47:10",7348,13.48,289.72,371.46,0.18,85.49,8.89,7.29,0,1.8,7.21,0.43,0.45,51.25,152.74,0,11.78,1.2,128,1.8,7531,632
"2017-10-16 21:47:10",7349,13.23,289.44,373.35,0.18,83.98,8.79,7.87,0,1.87,7.51,0.43,0.45,51.93,154.77,0,11.71,1.2,131,1.83,7446,619
"2017-10-16 23:47:10",7350,13,287.2,372.6,0.18,83.08,8.74,7.6,0,1.83,7.35,0.49,0.51,51.96,154.88,0,11.63,1.2,130,1.82,7409,609
"2017-10-17 01:47:10",7351,12.77,287.05,374.5,0.18,83.05,8.79,8.2,0,1.89,7.6,0.48,0.51,52.42,156.24,0,11.57,1.2,133,1.86,7328,604
"2017-10-17 03:47:10",7352,12.59,286.48,375.48,0.18,83.12,8.83,9.15,0,1.96,7.88,0.51,0.53,52.18,155.51,0,11.5,1.2,133,1.87,7168,603
"2017-10-17 05:47:10",7353,12.46,286.4,376.56,0.18,82.54,8.79,9.31,0,2.02,8.1,0.56,0.58,52.22,155.65,0,11.42,1.2,134,1.88,7205,600
"2017-10-17 07:47:10",7354,12.38,287.18,378.39,0.18,81.71,8.73,8.49,0,2.02,8.12,0.52,0.54,52.71,157.13,0,11.35,1.2,136,1.91,7189,597
"2017-10-17 09:47:10",7355,12.65,290.22,379.78,0.18,81.46,8.63,8.23,0,1.78,7.14,0.49,0.51,52.29,155.87,0,12.15,1.2,137,1.91,7267,616
"2017-10-17 11:47:10",7356,13,295.83,383.8,0.19,82.43,8.66,7.15,0,1.83,7.35,0.42,0.44,52.5,156.49,0,12.69,1.2,138,1.94,7370,642
"2017-10-17 13:47:10",7357,13.41,299.82,385.03,0.19,84.21,8.76,6.97,0,1.76,7.05,0.4,0.42,52.31,155.93,0,12.62,1.2,141,1.97,7374,662
"2017-10-17 15:47:10",7358,13.84,304.67,387.22,0.19,85.97,8.86,6.99,0,1.77,7.1,0.39,0.41,51.82,154.44,0,12.59,1.2,142,1.98,7331,674
"2017-10-17 17:47:10",7359,13.89,306.33,388.81,0.19,87.2,8.98,6.36,0,1.82,7.31,0.55,0.57,51.83,154.48,0,12.21,1.2,143,2.01,7296,667
"2017-10-17 19:47:10",7360,13.7,305.69,389.85,0.19,87.06,9.01,6.5,0,1.89,7.57,0.53,0.55,51.94,154.8,0,12.12,1.2,146,2.04,7180,635
"2017-10-17 21:47:10",7361,13.55,305.59,391.11,0.19,86.05,8.94,6.95,0,1.92,7.71,0.55,0.57,52.22,155.65,0,12.01,1.2,146,2.04,7097,617
"2017-10-17 23:47:10",7362,13.42,305.52,392.25,0.19,84.92,8.85,7.05,0,1.92,7.73,0.56,0.58,52.6,156.78,0,11.96,1.2,146,2.04,7061,612
"2017-10-18 01:47:10",7363,13.27,304.49,392.43,0.19,84.01,8.79,6.71,0,1.9,7.65,0.53,0.55,52.68,157.04,0,11.89,1.2,147,2.06,7005,610
"2017-10-18 03:47:10",7364,13.09,304.88,394.61,0.19,83.31,8.75,6.9,0,1.88,7.57,0.5,0.52,52.85,157.54,0,11.84,1.2,149,2.08,6981,606
"2017-10-18 05:47:10",7365,12.97,303.92,394.57,0.19,82.64,8.7,6.95,0,1.87,7.52,0.49,0.52,53.04,158.11,0,11.78,1.2,148,2.08,6948,606
"2017-10-18 07:47:10",7366,12.86,304.31,396.16,0.19,82.54,8.71,6.84,0,1.99,7.98,0.53,0.55,53.33,158.97,0,11.74,1.2,150,2.1,6921,605
"2017-10-18 09:47:10",7367,13.06,304.95,395.08,0.19,83.2,8.73,7.18,0,1.8,7.23,0.45,0.47,52.46,156.37,0,12.53,1.2,149,2.09,6951,624
"2017-10-18 11:47:10",7368,13.27,308.37,397.43,0.19,84.83,8.86,6.78,0,1.86,7.47,0.43,0.45,52.41,156.21,0,13.16,1.2,150,2.1,6982,646
"2017-10-18 13:47:10",7369,13.76,312.85,398.42,0.19,86.56,8.94,6.68,0,1.9,7.64,0.41,0.43,52.38,156.11,0,13.2,1.2,151,2.12,7001,666
"2017-10-18 15:47:10",7370,14.19,316.46,398.76,0.19,88.46,9.04,6.39,0,1.86,7.47,0.42,0.44,51.93,154.78,0,12.65,1.2,149,2.09,7049,695
"2017-10-18 17:47:20",7371,14.39,318.53,399.54,0.19,89.51,9.11,6.66,0,2,8.01,0.45,0.47,51.79,154.35,0,12.45,1.2,151,2.11,7034,699
"2017-10-18 19:47:20",7372,14.2,318,400.62,0.19,89.07,9.1,6.74,0,2.1,8.44,0.5,0.52,51.86,154.56,0,12.35,1.2,153,2.14,6904,670
"2017-10-18 21:47:20",7373,13.98,316.74,401.18,0.19,87.78,9.03,6.71,0,1.92,7.72,0.53,0.55,52.07,155.19,0,12.28,1.2,153,2.15,6805,643
"2017-10-18 23:47:20",7374,13.84,316.94,402.8,0.19,86.77,8.95,6.77,0,2,8.02,0.54,0.56,52.21,155.62,0,12.21,1.2,154,2.16,6763,635
"2017-10-19 01:47:20",7375,13.52,315.27,403.78,0.2,85.42,8.88,6.65,0,2.03,8.16,0.59,0.61,52.56,156.66,0,12.15,1.2,154,2.16,6702,623
"2017-10-19 03:47:20",7376,13.12,312.84,404.67,0.2,84.31,8.85,6.79,0,1.97,7.91,0.54,0.56,53.11,158.33,0,12.12,1.2,155,2.17,6611,607
"2017-10-19 05:47:20",7377,12.8,310.28,404.55,0.2,83.38,8.83,6.65,0,2.01,8.06,0.58,0.6,53.23,158.67,0,12.02,1.2,156,2.19,6538,591
"2017-10-19 07:47:20",7378,12.58,309.72,406.04,0.2,82.77,8.81,6.47,0,1.98,7.94,0.6,0.62,53.58,159.74,0,11.97,1.2,157,2.2,6488,582
"2017-10-19 09:47:20",7379,12.77,312.82,408.16,0.2,82.78,8.76,6.81,0,1.98,7.95,0.62,0.64,53.24,158.71,0,12.59,1.2,159,2.23,6510,596
"2017-10-19 11:47:20",7380,13.11,316.81,409.87,0.2,83.79,8.78,6.11,0,1.98,7.95,0.59,0.62,52.91,157.7,0,13.87,1.2,158,2.22,6581,625
"2017-10-19 13:47:20",7381,13.56,321.88,411.87,0.2,85.75,8.89,6.17,0,1.82,7.3,0.45,0.47,52.54,156.61,0,13.68,1.2,160,2.24,6684,659
"2017-10-19 15:47:20",7382,13.87,324.51,412.17,0.2,87.43,9,5.89,0,1.9,7.63,0.44,0.46,52,154.98,0,13.37,1.2,159,2.23,6698,679
"2017-10-19 17:47:20",7383,13.94,327.04,414.62,0.2,88.88,9.14,5.92,0,2.03,8.16,0.47,0.49,52.02,155.05,0,12.53,1.2,160,2.24,6639,672
